,DocumentRatingSource,FlownMonth,AgentCode,AgentName,POS,POSCountryName,OriginCode,CargoType,ProductCode,SpecialHandlingCodeList,CommodityCode,ChargeableWeight,Pieces,Revenue,WeightPerPiece,BinnedWeight,BinnedPieces,RevenuePerPiece,RevenueToMean
3047,AAAA,NOVEMBER ,VDGEBWI,VDGEBNFQ3HKBH3ZWE2SYBQZLZHU,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,DLJ,RWCBA,B2345,8523.0,184,34092.0,46.32065217391305,0,2,185.2826086956522,37.52979840208104
3048,AAAA,NOVEMBER ,VDGEBWI,VDGEBNFQ3HKBH3ZWE2SYBQZLZHU,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,DLJ,RWCBA,B2345,1903.5,7,7614.0,271.92857142857144,1,1,1087.7142857142858,-104.93082706766904
3049,AAAA,NOVEMBER ,VDGEBWI,VDGEBNFQ3HKBH3ZWE2SYBQZLZHU,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,DLJ,BJH3UNO,B2345,12747.0,19,50988.0,670.8947368421053,1,1,2683.5789473684213,0.0
3050,AAAA,NOVEMBER ,VDGEBWI,VDGEBNFQ3HKBH3ZWE2SYBQZLZHU,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,DLJ,BJH,B2345,2145.0,60,8580.0,35.75,0,2,143.0,0.0
3051,AAAA,NOVEMBER ,VDGEBWI,VDGEBNFQ3HKBH3ZWE2SYBQZLZHU,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,DLJ,ENS3RJD,B2345,25491.0,35,101964.0,728.3142857142857,1,2,2913.2571428571428,0.0
3052,AAAA,NOVEMBER ,PVKTWWI,PVKTW0BHR4VFQVWFFR3QR12LHG1RKMSBKLSW,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,MGK,ZXD3CND,1231,29556.0,603,98520.0,49.014925373134325,0,2,163.38308457711443,0.0
3053,AAAA,NOVEMBER ,PVKTWWI,PVKTW0BHR4VFQVWFFR3QR12LHG1RKMSBKLSW,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,MGK,MNH3PXZ7ENS,1231,24372.0,510,81240.0,47.78823529411765,0,2,159.2941176470588,0.0
3054,AAAA,NOVEMBER ,PVKTWWI,PVKTW0BHR4VFQVWFFR3QR12LHG1RKMSBKLSW,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,MGK,MNH3PXZ,1231,23232.0,477,77440.0,48.704402515723274,0,2,162.34800838574424,0.9454285764383314
3055,AAAA,NOVEMBER ,PVKTWWI,PVKTW0BHR4VFQVWFFR3QR12LHG1RKMSBKLSW,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,MGK,MNH3PXZ,1231,21555.0,444,71850.0,48.5472972972973,0,2,161.82432432432432,0.4217445150184176
3056,AAAA,NOVEMBER ,PVKTWWI,PVKTW0BHR4VFQVWFFR3QR12LHG1RKMSBKLSW,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,MGK,MNH3PXZ,1231,28152.0,573,93840.0,49.13089005235602,0,2,163.7696335078534,2.367053698547494
3057,AAAA,NOVEMBER ,PVKTWWI,PVKTW0BHR4VFQVWFFR3QR12LHG1RKMSBKLSW,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,MGK,MNH3PXZ,1231,22722.0,465,75740.0,48.86451612903226,0,2,162.88172043010752,1.4791406208016156
3058,AAAA,NOVEMBER ,PVKTWWI,PVKTW0BHR4VFQVWFFR3QR12LHG1RKMSBKLSW,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,MGK,MNH3PXZ,1231,21477.0,440,71590.0,48.81136363636364,0,2,162.70454545454547,1.3019656452395623
3059,AAAA,NOVEMBER ,PVKTWWI,PVKTW0BHR4VFQVWFFR3QR12LHG1RKMSBKLSW,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,MGK,MNH3PXZ,1231,21606.0,447,72020.0,48.33557046979866,0,2,161.1185682326622,-0.2840115766437066
3060,AAAA,NOVEMBER ,PVKTWWI,PVKTW0BHR4VFQVWFFR3QR12LHG1RKMSBKLSW,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,MGK,MNH3PXZ,1231,21858.0,453,72860.0,48.25165562913907,0,2,160.83885209713026,-0.5637277121756483
3061,AAAA,NOVEMBER ,PVKTWWI,PVKTW0BHR4VFQVWFFR3QR12LHG1RKMSBKLSW,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,MGK,MNH3PXZ,1231,26712.0,561,89040.0,47.61497326203209,0,2,158.71657754010695,-2.6860022691989514
3062,AAAA,NOVEMBER ,PVKTWWI,PVKTW0BHR4VFQVWFFR3QR12LHG1RKMSBKLSW,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,MGK,MNH3PXZ7BJH,1231,23718.0,495,79060.0,47.915151515151514,0,2,159.7171717171717,0.0
3063,AAAA,NOVEMBER ,PVKTWWI,PVKTW0BHR4VFQVWFFR3QR12LHG1RKMSBKLSW,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,MGK,MNH3PXZ,1231,22539.0,471,75130.0,47.853503184713375,0,2,159.51167728237792,-1.890902526927988
3064,AAAA,NOVEMBER ,PVKTWWI,PVKTW0BHR4VFQVWFFR3QR12LHG1RKMSBKLSW,YTC,QQSNYJBHZJQEAYOPBCLJ,YTC,ZZZ,MGK,MNH3PXZ,1231,24672.0,513,82240.0,48.09356725146199,0,2,160.31189083820664,-1.0906889710992687
3065,AAAA,OCTOBER  ,GIK45PV,GIKSYBQZLZHU,JAM,JJMWVCWYPLSDMWDEINLYR,JAM,XXX,ZXM,ZXM3RJK,B2320,303.0,11,18159.8,27.545454545454547,0,1,1650.890909090909,21.35806060606069
3066,AAAA,NOVEMBER ,GIK45PV,GIKSYBQZLZHU,JAM,JJMWVCWYPLSDMWDEINLYR,JAM,XXX,ZXM,ZXM3RJK,B2320,61.5,3,3685.9,20.5,0,0,1228.6333333333334,0.0
3067,AAAA,NOVEMBER ,GIK45PV,GIKSYBQZLZHU,JAM,JJMWVCWYPLSDMWDEINLYR,JAM,XXX,ZXM,ZXM3RJK,B2320,255.0,11,15283.0,23.181818181818183,0,1,1389.3636363636363,-114.7262806637807
3068,AAAA,NOVEMBER ,GIK45PV,GIKSYBQZLZHU,JAM,JJMWVCWYPLSDMWDEINLYR,JAM,XXX,ZXM,ZXM3RJK7BLH,B2320,109.5,5,6562.7,21.9,0,1,1312.54,0.0
3069,AAAA,NOVEMBER ,GIK45PV,GIKSYBQZLZHU,JAM,JJMWVCWYPLSDMWDEINLYR,JAM,XXX,ZXM,ZXM3RJK,B2320,234.0,8,14024.4,29.25,0,1,1753.05,248.960082972583
3070,AAAA,NOVEMBER ,GIK45PV,GIKSYBQZLZHU,JAM,JJMWVCWYPLSDMWDEINLYR,JAM,XXX,ZXM,ZXM3RJK,B2320,198.0,7,11866.8,28.285714285714285,0,1,1695.2571428571428,191.1672258297258
3071,AAAA,NOVEMBER ,GIK45PV,GIKSYBQZLZHU,JAM,JJMWVCWYPLSDMWDEINLYR,JAM,XXX,ZXM,ZXM3RJK7BLU,B2320,403.5,13,24183.1,31.03846153846154,0,1,1860.2384615384615,205.30048076923072
3072,AAAA,NOVEMBER ,GIK45PV,GIKSYBQZLZHU,JAM,JJMWVCWYPLSDMWDEINLYR,JAM,XXX,ZXM,ZXM3RJK7BLU,B2320,193.5,8,11597.1,24.1875,0,1,1449.6375,-205.30048076923072
3073,AAAA,NOVEMBER ,GIK45PV,GIKSYBQZLZHU,JAM,JJMWVCWYPLSDMWDEINLYR,JAM,XXX,ZXM,ZXM3RJK,B2320,177.0,9,10608.2,19.666666666666668,0,1,1178.6888888888889,-325.4010281385281
3074,AACC,SEPTEMBER,EBYZOMP,EBYZOUJ2AWU1BAFJPRKMSBKLSW,XVE,GXJINWQEVIFUNUSXQN,XVE,ZZZ,DLJ,RWCBA,9159,1026.0,3,371.07,342.0,1,0,123.69,0.0
3075,AACC,SEPTEMBER,GBBHGWO,GBBHGHS2TIQJRIO0BHR4VFZ3ZRHHSHLDRSYBQZLZHU,QDF,QDFNFROGXHRSCJZIQCW,QDF,ZZZ,DLJ,RWCBA,B2303,247.5,1,503.83,247.5,1,0,503.83,0.0
3076,YYYY,OCTOBER  ,ZPQLRWO,ZPQLR0GQEWJIS3GHSUIQHTJYDDMKEH,QDF,QDFNFROGXHRSCJZIQCW,QDF,ZZZ,DLJ,PYP,B2303,3924.0,109,4806.9,36.0,0,2,44.099999999999994,1.5593750000000028
3077,YYYY,OCTOBER  ,ZPQLRWO,ZPQLR0GQEWJIS3GHSUIQHTJYDDMKEH,QDF,QDFNFROGXHRSCJZIQCW,QDF,ZZZ,DLJ,RWCBA,B2303,1836.0,51,1754.91,36.0,0,2,34.410000000000004,0.0
3078,AAAA,OCTOBER  ,MGRTIWO,MVRT4ISDIUKU2ABG1REFYJBEGVLXPOOMDT,QDF,QDFNFROGXHRSCJZIQCW,QDF,ZZZ,MGK,MNH3FYL,1231,3225.0,150,3225.0,21.5,0,2,21.5,0.0
3079,AAAA,OCTOBER  ,MGRTIWO,MVRT4ISDIUKU2ABG1REFYJBEGVLXPOOMDT,QDF,QDFNFROGXHRSCJZIQCW,QDF,ZZZ,MGK,MNH3PXZ,1231,4305.0,200,4305.0,21.525,0,2,21.525,0.0
3080,AAAA,NOVEMBER ,MGRTIWO,MVRT4ISDIUKU2ABG1REFYJBEGVLXPOOMDT,QDF,QDFNFROGXHRSCJZIQCW,QDF,ZZZ,MGK,MNH3PXZ,1695,2160.0,100,2160.0,21.6,0,2,21.6,0.0
3081,YYYY,NOVEMBER ,GBGMOWO,GBGMOQJ2TFDORIH0JMTSUOZTWROZLGNZOAZOFS,QDF,QDFNFROGXHRSCJZIQCW,QDF,ZZZ,DLJ,ENS3FYL,B2303,8085.0,7,12720.399,1155.0,2,1,1817.1998571428571,-183.12632142857137
3082,YYYY,NOVEMBER ,ZPQLRWO,ZPQLR0GQEWJIS3GHSUIQHTJYDDMKEH,QDF,QDFNFROGXHRSCJZIQCW,QDF,ZZZ,DLJ,PYP,B2303,2772.0,77,2649.57,36.0,0,2,34.410000000000004,0.0
3083,YYYY,NOVEMBER ,GBGMOWO,GBGMOQJ2TFDORIH0JMTSUOZTWROZLGNZOAZOFS,QDF,QDFNFROGXHRSCJZIQCW,QDF,ZZZ,DLJ,ENS3FYL,B2303,8310.0,6,13100.715,1385.0,2,1,2183.4525,183.12632142857137
3084,AACC,SEPTEMBER,GTUAWDU,GTU3OLS2ABG1REO0BTSHUJZSYBQZLZHU,SRW,XDKYEROGXHRSCJZIQCW,SRW,ZZZ,DLJ,BLU,B2303,34.5,3,40.81,11.5,0,0,13.603333333333333,-1.1069444444444443
3085,AACC,SEPTEMBER,GTUAWDU,GTU3OLS2ABG1REO0BTSHUJZSYBQZLZHU,SRW,XDKYEROGXHRSCJZIQCW,SRW,ZZZ,DLJ,BLU,B2303,22.5,2,40.53,11.25,0,0,20.265,5.554722222222223
3086,AAAA,SEPTEMBER,VDGEBDU,VDGEBNFQ3OQE2CC0BFSYBQZLZHU,PIY,XDKYEROGXHRSCJZIQCW,SRW,ZZZ,DLJ,ENS,B2345,3003.0,6,800.8,500.5,1,1,133.46666666666667,0.0
3087,AAAA,SEPTEMBER,VDGEBDU,VDGEBNFQ3OQE2CC0BFSYBQZLZHU,SRW,XDKYEROGXHRSCJZIQCW,SRW,ZZZ,DLJ,RWCBA,B2303,3102.0,15,899.58,206.8,1,1,59.972,-22.236222222222217
3088,AAAA,SEPTEMBER,VDGEBDU,VDGEBNFQ3OQE2CC0BFSYBQZLZHU,SRW,XDKYEROGXHRSCJZIQCW,SRW,ZZZ,DLJ,BJH,B2303,4056.0,283,1176.24,14.332155477031803,0,2,4.156325088339223,0.0
3089,AAAA,SEPTEMBER,HYOERQM,HYOERLUNRG0JMTSUOZTWROZL4E1USYBQZLZHU,XVK,KNLMRAZEKMKHNHNRMJDJGCS,XVK,ZZZ,DLJ,RWCBA,B2345,300.0,1,82.0,300.0,1,0,82.0,-34.224999999999994
3090,AAAA,OCTOBER  ,HYOERQM,HYOERLUNRG0JMTSUOZTWROZL4E1USYBQZLZHU,XVK,KNLMRAZEKMKHNHNRMJDJGCS,XVK,ZZZ,DLJ,YDH,B2303,24900.0,4,8362.0,6225.0,2,0,2090.5,-291.14285714285734
3091,AAAA,OCTOBER  ,HYOERQM,HYOERLUNRG0JMTSUOZTWROZL4E1USYBQZLZHU,XVK,KNLMRAZEKMKHNHNRMJDJGCS,XVK,ZZZ,DLJ,YDH,B2303,12450.0,2,4181.0,6225.0,2,0,2090.5,-291.14285714285734
3092,AAAA,OCTOBER  ,HYOERQM,HYOERLUNRG0JMTSUOZTWROZL4E1USYBQZLZHU,XVK,KNLMRAZEKMKHNHNRMJDJGCS,XVK,ZZZ,DLJ,RWCBA,B2303,9655.5,26,3089.76,371.36538461538464,1,2,118.83692307692309,0.0
3093,YYYY,OCTOBER  ,HNHROXH,HNHROWFR3GNZBAFJPRKMSBKLSW,YJZ,YJZWNRBGXHRSCJZIQCW,YJZ,ZZZ,DLJ,SJD,9159,1051.5,5,1526.43,210.3,1,1,305.286,0.0
3094,YYYY,OCTOBER  ,HNHROXH,HNHROWFR3GNZBAFJPRKMSBKLSW,YJZ,YJZWNRBGXHRSCJZIQCW,YJZ,ZZZ,DLJ,SDF3UNO,0206,5314.5,9,1337.49,590.5,1,1,148.61,0.0
3095,AABB,NOVEMBER ,HMLAFHH,DM2MOVSHA4IPQ3HUBCIBJTJYDDMKEH,ZJA,BPQUGLOCWWHFYNHXB,ZJA,ZZZ,MGK,MNH3PXZ,1231,4800.0,360,33600.0,13.333333333333334,0,2,93.33333333333333,0.0
3096,AACC,SEPTEMBER,PVMAKVB,PVMAKOB2COUHN3QRNOABBTJYDDMKEH,GNV,PJMIV5OVXKAFPJMDKYSQRCHI,GNV,ZZZ,DLJ,BLU,0123,135.0,1,294.75,135.0,1,0,294.75,-32.625
3097,AACC,OCTOBER  ,NBMOCVB,NBMOC0BHRQDSFO4VFQVWFFRSYBQZLZHU,ODZ,PJMIV5OVXKAFPJMDKYSQRCHI,ODZ,ZZZ,DLJ,ENS,B2345,571.5,1,981.1,571.5,1,0,981.1,0.0
3098,YYYY,OCTOBER  ,PBHNTDV,PBHNTUFHGVW1HNHHSMAHLPMAZVLXPOOMDT,JND,XDKYEJZMXLSDMWDEINLYR,JND,ZZZ,DLJ,ENS,B2345,33990.0,31,5098.5,1096.4516129032259,2,2,164.46774193548387,0.0
3099,YYYY,OCTOBER  ,PBHNTDV,PBHNTUFHGVW1HNHHSMAHLPMAZVLXPOOMDT,JND,XDKYEJZMXLSDMWDEINLYR,JND,ZZZ,DLJ,ENS,B2345,9930.0,8,1489.5,1241.25,2,1,186.1875,-34.599999999999994
3100,YYYY,OCTOBER  ,PBHNTDV,PBHNTUFHGVW1HNHHSMAHLPMAZVLXPOOMDT,JND,XDKYEJZMXLSDMWDEINLYR,JND,ZZZ,DLJ,ENS,B2345,3960.0,4,594.0,990.0,1,0,148.5,0.0
3101,YYYY,OCTOBER  ,PBHNTDV,PBHNTUFHGVW1HNHHSMAHLPMAZVLXPOOMDT,JND,XDKYEJZMXLSDMWDEINLYR,JND,ZZZ,DLJ,ENS,B2345,9345.0,6,1401.75,1557.5,2,1,233.625,12.837500000000006
3102,YYYY,OCTOBER  ,PBHNTDV,PBHNTUFHGVW1HNHHSMAHLPMAZVLXPOOMDT,JND,XDKYEJZMXLSDMWDEINLYR,JND,ZZZ,DLJ,ENS,B2345,8085.0,5,1212.75,1617.0,2,1,242.55,21.762500000000017
3103,AACC,OCTOBER  ,NBMOCEI,NBMOC0UQAJHM2AUHOBYGNZOAZOFS,YJZ,YJZWNRBGXHRSCJZIQCW,YJZ,ZZZ,DLJ,SJD,B2313,261.0,8,549.845,32.625,0,1,68.730625,0.0
3104,AACC,NOVEMBER ,NBMOCEI,NBMOC0UQAJHM2AUHOBYGNZOAZOFS,YJZ,YJZWNRBGXHRSCJZIQCW,YJZ,ZZZ,DLJ,SJD,B2313,262.5,8,553.01,32.8125,0,1,69.12625,0.028482142857143344
3105,YYYY,NOVEMBER ,NBMOCEI,NBMOC0UQAJHM2AUHOBYGNZOAZOFS,YJZ,YJZWNRBGXHRSCJZIQCW,YJZ,ZZZ,DLJ,SJD,B2311,1725.0,30,2849.13,57.5,0,2,94.971,0.0
3106,YYYY,OCTOBER  ,OFWI6JC,OFWIBJUNN4ISDIUKU2FKGJMG4OUCSYBQZLZHU,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IPO,ZZZ,DLJ,RWCBA,B2345,798.0,3,249.38,266.0,1,0,83.12666666666667,0.0
3107,AAAA,SEPTEMBER,GIKGZKS,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IPO,ZZZ,DLJ,BLU,ZZZ,31.5,1,41.0,31.5,0,0,41.0,12.7425
3108,AAAA,SEPTEMBER,GIKGZKS,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IPO,ZZZ,DLJ,BLU,B2303,582.0,1,100.88,582.0,1,0,100.88,0.0
3109,AAAA,SEPTEMBER,GIKGZKS,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IPO,ZZZ,DLJ,BLU3RUW,ZZZ,520.5,2,90.23,260.25,1,0,45.115,0.0
3110,AAAA,SEPTEMBER,GIKGZKS,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IPO,ZZZ,DLJ,BLU,ZZZ,2113.5,11,366.35,192.13636363636363,1,1,33.304545454545455,1.8797727272727265
3111,AAAA,SEPTEMBER,GIKGZKS,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IPO,ZZZ,DLJ,BLU,B2303,255.0,4,44.2,63.75,0,0,11.05,0.0
3112,AAAA,SEPTEMBER,GIKGZKS,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IPO,ZZZ,DLJ,BLU,ZZZ,321.0,4,62.06,80.25,0,0,15.515,-12.7425
3113,AAAA,SEPTEMBER,GIKGZKS,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IPO,ZZZ,DLJ,BLU,ZZZ,1222.5,8,236.36,152.8125,1,1,29.545,-1.8797727272727265
3114,AAAA,OCTOBER  ,GIKGZKS,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IPO,ZZZ,DLJ,BLU,B2303,52.5,1,42.93,52.5,0,0,42.93,0.0
3115,AAAA,SEPTEMBER,GIKGZKS,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,DLJ,RWCBA,B2303,52.5,1,41.0,52.5,0,0,41.0,0.0
3116,AAAA,SEPTEMBER,GIKGZKS,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,DLJ,RWCBA,B2303,1504.5,6,235.71,250.75,1,1,39.285000000000004,-11.44312554112554
3117,AAAA,SEPTEMBER,GIKGZKS,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,DLJ,RWCBA,B2303,1116.0,5,174.84,223.2,1,1,34.968,-15.76012554112554
3118,AAAA,SEPTEMBER,GIKGZKS,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IPO,ZZZ,DLJ,BLU3EVR,B2303,3618.0,15,566.82,241.2,1,1,37.788000000000004,0.0
3119,AAAA,SEPTEMBER,GIKGZKS,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IPO,ZZZ,DLJ,OOD3RLQ,B2308,414.0,1,71.76,414.0,1,0,71.76,0.0
3120,AAAA,SEPTEMBER,GIKGZKS,GIK3UOPAAZ0GNRKDSCIBJTJYDDMKEH,DUS,RWAYRM6OFWYIBVQEVIFUNUSXQN,DUS,ZZZ,DLJ,RWCBA,B2303,696.0,2,109.04,348.0,1,0,54.52,-69.56777777777774
3121,AACC,SEPTEMBER,VPSOBJC,VPTTVDNOTCQ1ERSLHGT4VFQVWFFR3ZWERKMSBKLSW,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,DLJ,OUE,B2308,24.0,1,61.0,24.0,0,0,61.0,0.0
3122,AAAA,SEPTEMBER,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,XGV,ENS3CRZ7ZAL3RUA,B2446,3613.5,4,1457.45,903.375,1,0,364.3625,0.0
3123,AAAA,SEPTEMBER,NVDHBJC,NVDHBH1ZNR0OZGSO1KTRVLXPOOMDT,IXF,RWAYRM6OFWYIBVQEVIFUNUSXQN,IQJ,ZZZ,XGV,ZAL3CRZ7BUE,B2446,5880.0,10,2273.6,588.0,1,1,227.35999999999999,0.0
3124,AAAA,SEPTEMBER,VQDERJS,VQDER0BHR4OUC3WQUK3HUBMSDRSSS4FPRKMSBKLSW,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,MGK,ENS3PXZ7MNJ,B2391,3612.0,4,1444.8,903.0,1,0,361.2,0.0
3125,AAAA,SEPTEMBER,VQDERJS,VQDER0BHR4OUC3WQUK3HUBMSDRSSS4FPRKMSBKLSW,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,MGK,ENS3CNF7ZXD,B2391,3612.0,4,1480.92,903.0,1,0,370.23,0.0
3126,YYYY,SEPTEMBER,KFKLOJS,KFKLOV1KOULTSIQV1RAGNZOAZOFS,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,MGK,MNH3PXZ,1231,390.0,1,172.9,390.0,1,0,172.9,0.0
3127,YYYY,SEPTEMBER,EFHNCJS,EFHNCJMNU4LOSUSO1EOFZBQDSUT2SOVLXPOOMDT,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,DLJ,RWCBA,B2303,1626.0,4,731.7,406.5,1,0,182.925,0.0
3128,AAAA,SEPTEMBER,NSZGWJS,NSZGWDT2SDHE2LHGTJYDDMKEH,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,DLJ,RWCBA,2337,132.0,2,64.68,66.0,0,0,32.34,-8.829999999999998
3129,AAAA,SEPTEMBER,NSZGWJS,NSZGWDT2SDHE2LHGTJYDDMKEH,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,DLJ,RWCBA,2337,117.0,1,57.33,117.0,1,0,57.33,0.0
3130,AAAA,SEPTEMBER,NSZGWJS,NSZGWDT2SDHE2LHGTJYDDMKEH,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,DLJ,RWCBA,2337,42.0,1,50.0,42.0,0,0,50.0,8.829999999999998
3131,AACC,SEPTEMBER,DFQOAJS,DFQOAHU2HSOMZS4FP2LHGTJYDDMKEH,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,XGS,XGS3UNO,B2307,1035.0,2,955.65,517.5,1,0,477.825,0.0
3132,YYYY,SEPTEMBER,SSNORJS,NVDHBH1ZNR0OZGSO1R3OVLXPOOMDT,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,DLJ,RWCBA,B2307,600.0,15,360.0,40.0,0,1,24.0,0.0
3133,AAAA,SEPTEMBER,GIKDOJS,GIK3UOPAAZ0GNRKDSCIBJ1BO4RG2SYBQZLZHU,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,MGK,MNJ3UNO7ZXD,B2391,4908.0,5,1799.6,981.6,1,1,359.91999999999996,0.0
3134,AAAA,SEPTEMBER,GIKDOJS,GIK3UOPAAZ0GNRKDSCIBJ1BO4RG2SYBQZLZHU,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,MGK,ENS3CNF7ZXD,B2391,4920.0,5,1853.2,984.0,1,1,370.64,10.169999999999959
3135,AAAA,SEPTEMBER,GIKDOJS,GIK3UOPAAZ0GNRKDSCIBJ1BO4RG2SYBQZLZHU,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,MGK,ENS3CNF7ZXD,B2391,4650.0,5,1751.5,930.0,1,1,350.3,-10.170000000000016
3136,AAAA,SEPTEMBER,GIKDOJS,GIK3UOPAAZ0GNRKDSCIBJ1BO4RG2SYBQZLZHU,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,MGK,ENS3PXZ7MNJ,B2391,4308.0,4,1665.76,1077.0,2,0,416.44,0.0
3137,AAAA,OCTOBER  ,GIKDOJS,GIK3UOPAAZ0GNRKDSCIBJ1BO4RG2SYBQZLZHU,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,MGK,ENS3CNF7ZXD,B2391,3765.0,4,1455.8,941.25,1,0,363.95,-9.545000000000016
3138,YYYY,OCTOBER  ,JBBSVJS,JBB3GKJOPWQH2SOVLXPOOMDT,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,DLJ,ENS3RUA,B2303,10905.0,20,5779.65,545.25,1,2,288.98249999999996,0.0
3139,YYYY,OCTOBER  ,KFKLOJS,KFKLOV1KOULTSIQV1RAGNZOAZOFS,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,DLJ,ENS,B2303,1971.0,1,650.43,1971.0,2,0,650.43,0.0
3140,AACC,OCTOBER  ,ISNNHJS,ISNNH0MHNS0MSDGNZOAZOFS,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,DLJ,ENS,B2307,1239.0,1,801.22,1239.0,2,0,801.22,27.090000000000032
3141,YYYY,OCTOBER  ,ISNNHJS,ISNNH0MHNS0MSDGNZOAZOFS,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,DLJ,ENS,B2307,1218.0,1,747.04,1218.0,2,0,747.04,-27.090000000000032
3142,YYYY,SEPTEMBER,EFHNCJS,EFHNCJMNU4LOSUSO1EOFZBQDSUT2SOVLXPOOMDT,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,DLJ,ENS,B2303,1143.0,2,624.84,571.5,1,0,312.42,0.0
3143,YYYY,OCTOBER  ,EFHNCJS,EFHNCJMNU4LOSUSO1EOFZBQDSUT2SOVLXPOOMDT,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,XGK,MRD3PAH,B2443,1872.0,4,898.56,468.0,1,0,224.64,0.0
3144,AACC,OCTOBER  ,EFHNCJS,EFHNCJMNU4LOSUSO1EOFZBQDSUT2SOVLXPOOMDT,XCZ,DAWJPNQEVIFUNUSXQN,XCZ,ZZZ,DLJ,BUE,B2303,24.0,1,65.0,24.0,0,0,65.0,0.0
